PC_DESC,UNIT OF QTY,COUNTRY,QTY,VAL (MILL US $)
PLASTIC RAW MATERIALS,TON,SINGAPORE,576485,874.72
PLASTIC RAW MATERIALS,TON,SLOVAK REP,524,0.77
PLASTIC RAW MATERIALS,TON,SLOVENIA,4418,2.5
PLASTIC RAW MATERIALS,TON,SOUTH AFRICA,7938,7.93
PLASTIC RAW MATERIALS,TON,SPAIN,46135,89.26
PLASTIC RAW MATERIALS,TON,SRI LANKA DSR,554,0.5
PLASTIC RAW MATERIALS,TON,SUDAN,684,0.38
PLASTIC RAW MATERIALS,TON,SURINAME,418,0.23
PLASTIC RAW MATERIALS,TON,SWAZILAND,114,0.36
PLASTIC RAW MATERIALS,TON,SWEDEN,5928,24.81
PLASTIC RAW MATERIALS,TON,SWITZERLAND,3860,17.79
PLASTIC RAW MATERIALS,TON,TAIWAN,566292,687.78
PLASTIC RAW MATERIALS,TON,TANZANIA REP,1941,1.14
PLASTIC RAW MATERIALS,TON,THAILAND,535614,860.5
PLASTIC RAW MATERIALS,TON,TRINIDAD,54,0.02
PLASTIC RAW MATERIALS,TON,TUNISIA,20,0.02
PLASTIC RAW MATERIALS,TON,TURKEY,2209,4.69
PLASTIC RAW MATERIALS,TON,U ARAB EMTS,570125,694.7
PLASTIC RAW MATERIALS,TON,U K,25634,53.67
PLASTIC RAW MATERIALS,TON,U S A,365910,636.15
PLASTIC RAW MATERIALS,TON,UGANDA,1718,0.86
PLASTIC RAW MATERIALS,TON,UKRAINE,28093,26.47
PLASTIC RAW MATERIALS,TON,UNSPECIFIED,877,2.22
PLASTIC RAW MATERIALS,TON,URUGUAY,31,0.12
PLASTIC RAW MATERIALS,TON,US MINOR OUTLYING ISLANDS,11,0.02
PLASTIC RAW MATERIALS,TON,VENEZUELA,1037,0.75
PLASTIC RAW MATERIALS,TON,VIETNAM SOC REP,24100,30.01
PLASTIC RAW MATERIALS,TON,VIRGIN IS US,11,0.02
PLASTIC RAW MATERIALS,TON,YEMEN REPUBLC,122,0.08
PLASTIC RAW MATERIALS,TON,ZIMBABWE,150,0.08
"PLASTC SHT, FILM, PLTS ETC",KGS,ARGENTINA,132,0.01
"PLASTC SHT, FILM, PLTS ETC",KGS,AUSTRALIA,495519,3.13
"PLASTC SHT, FILM, PLTS ETC",KGS,AUSTRIA,2588326,12.82
"PLASTC SHT, FILM, PLTS ETC",KGS,BAHARAIN IS,1288363,1.74
"PLASTC SHT, FILM, PLTS ETC",KGS,BANGLADESH PR,426860,0.67
"PLASTC SHT, FILM, PLTS ETC",KGS,BELARUS,600,0
"PLASTC SHT, FILM, PLTS ETC",KGS,BELGIUM,10934732,20.69
"PLASTC SHT, FILM, PLTS ETC",KGS,BHUTAN,1861906,3.95
"PLASTC SHT, FILM, PLTS ETC",KGS,BOSNIA-HRZGOVIN,0,0
"PLASTC SHT, FILM, PLTS ETC",KGS,BR VIRGN IS,3,0
"PLASTC SHT, FILM, PLTS ETC",KGS,BRAZIL,640459,1.53
"PLASTC SHT, FILM, PLTS ETC",KGS,BULGARIA,42900,0.04
"PLASTC SHT, FILM, PLTS ETC",KGS,CAMBODIA,5,0
"PLASTC SHT, FILM, PLTS ETC",KGS,CANADA,1022065,1.91
"PLASTC SHT, FILM, PLTS ETC",KGS,CAYMAN IS,174,0
"PLASTC SHT, FILM, PLTS ETC",KGS,CHILE,31618,0.08
"PLASTC SHT, FILM, PLTS ETC",KGS,CHINA P RP,183474068,476.02
"PLASTC SHT, FILM, PLTS ETC",KGS,COLOMBIA,1176,0.02
"PLASTC SHT, FILM, PLTS ETC",KGS,COSTA RICA,470,0
"PLASTC SHT, FILM, PLTS ETC",KGS,CZECH REPUBLIC,340448,2.74
"PLASTC SHT, FILM, PLTS ETC",KGS,DENMARK,628878,4.92
"PLASTC SHT, FILM, PLTS ETC",KGS,ECUADOR,735,0.01
"PLASTC SHT, FILM, PLTS ETC",KGS,EGYPT A RP,1078416,2.92
"PLASTC SHT, FILM, PLTS ETC",KGS,ESTONIA,444,0.01
"PLASTC SHT, FILM, PLTS ETC",KGS,FINLAND,865400,4.15
"PLASTC SHT, FILM, PLTS ETC",KGS,FRANCE,2946523,15.85
"PLASTC SHT, FILM, PLTS ETC",KGS,GABON,2000,0.01
"PLASTC SHT, FILM, PLTS ETC",KGS,GERMANY,19970972,108.55
"PLASTC SHT, FILM, PLTS ETC",KGS,GIBRALTAR,403,0.01
"PLASTC SHT, FILM, PLTS ETC",KGS,GREECE,64706,0.15
"PLASTC SHT, FILM, PLTS ETC",KGS,HONDURAS,138,0
"PLASTC SHT, FILM, PLTS ETC",KGS,HONG KONG,1269814,11.78
"PLASTC SHT, FILM, PLTS ETC",KGS,HUNGARY,28834,0.19
"PLASTC SHT, FILM, PLTS ETC",KGS,INDONESIA,9078432,22.43
"PLASTC SHT, FILM, PLTS ETC",KGS,IRAN,46554,0.09
"PLASTC SHT, FILM, PLTS ETC",KGS,IRELAND,42660,0.37
"PLASTC SHT, FILM, PLTS ETC",KGS,ISRAEL,3844894,10.8
"PLASTC SHT, FILM, PLTS ETC",KGS,ITALY,7182352,38.15
"PLASTC SHT, FILM, PLTS ETC",KGS,JAPAN,10203171,71.04
"PLASTC SHT, FILM, PLTS ETC",KGS,JORDAN,11825,0.02
"PLASTC SHT, FILM, PLTS ETC",KGS,KAZAKHSTAN,104,0
"PLASTC SHT, FILM, PLTS ETC",KGS,KENYA,7788,0.02
"PLASTC SHT, FILM, PLTS ETC",KGS,KOREA DP RP,139458,0.09
"PLASTC SHT, FILM, PLTS ETC",KGS,KOREA RP,34545006,132.61
"PLASTC SHT, FILM, PLTS ETC",KGS,KUWAIT,27641,0.21
"PLASTC SHT, FILM, PLTS ETC",KGS,LATVIA,323884,0.24
"PLASTC SHT, FILM, PLTS ETC",KGS,LEBANON,301007,0.57
"PLASTC SHT, FILM, PLTS ETC",KGS,LITHUANIA,265773,5.18
"PLASTC SHT, FILM, PLTS ETC",KGS,LUXEMBOURG,170691,1.09
"PLASTC SHT, FILM, PLTS ETC",KGS,MALAWI,14798,0.03
"PLASTC SHT, FILM, PLTS ETC",KGS,MALAYSIA,9310288,23.2
"PLASTC SHT, FILM, PLTS ETC",KGS,MALTA,18538,0.09
"PLASTC SHT, FILM, PLTS ETC",KGS,MAURITIUS,100,0
"PLASTC SHT, FILM, PLTS ETC",KGS,MEXICO,1434798,6.16
"PLASTC SHT, FILM, PLTS ETC",KGS,MOROCCO,10030,0.24
"PLASTC SHT, FILM, PLTS ETC",KGS,NAURU RP,2,0
"PLASTC SHT, FILM, PLTS ETC",KGS,NEPAL,531174,0.91
"PLASTC SHT, FILM, PLTS ETC",KGS,NETHERLAND,2054979,8.21
"PLASTC SHT, FILM, PLTS ETC",KGS,NEW ZEALAND,56800,0.32
"PLASTC SHT, FILM, PLTS ETC",KGS,NIGER,1,0
"PLASTC SHT, FILM, PLTS ETC",KGS,NIGERIA,2444,0.01
"PLASTC SHT, FILM, PLTS ETC",KGS,NORWAY,5288,0.04
"PLASTC SHT, FILM, PLTS ETC",KGS,OMAN,1169457,3.04
"PLASTC SHT, FILM, PLTS ETC",KGS,PAKISTAN IR,7136,0.04
"PLASTC SHT, FILM, PLTS ETC",KGS,PERU,295,0
"PLASTC SHT, FILM, PLTS ETC",KGS,PHILIPPINES,110174,0.57
"PLASTC SHT, FILM, PLTS ETC",KGS,POLAND,1981887,4.14
"PLASTC SHT, FILM, PLTS ETC",KGS,PORTUGAL,73563,0.19
"PLASTC SHT, FILM, PLTS ETC",KGS,QATAR,13,0
"PLASTC SHT, FILM, PLTS ETC",KGS,ROMANIA,17233,0.19
"PLASTC SHT, FILM, PLTS ETC",KGS,RUSSIA,200889,0.26
"PLASTC SHT, FILM, PLTS ETC",KGS,SAUDI ARAB,2485621,4.04
"PLASTC SHT, FILM, PLTS ETC",KGS,SENEGAL,21906,0.05
"PLASTC SHT, FILM, PLTS ETC",KGS,SERBIA,61,0
"PLASTC SHT, FILM, PLTS ETC",KGS,SINGAPORE,1479663,22.51
"PLASTC SHT, FILM, PLTS ETC",KGS,SLOVAK REP,208152,1.36
"PLASTC SHT, FILM, PLTS ETC",KGS,SLOVENIA,1173618,2.96
"PLASTC SHT, FILM, PLTS ETC",KGS,SOUTH AFRICA,216039,0.31
"PLASTC SHT, FILM, PLTS ETC",KGS,SPAIN,2557267,7.62
"PLASTC SHT, FILM, PLTS ETC",KGS,SRI LANKA DSR,99150,0.7
"PLASTC SHT, FILM, PLTS ETC",KGS,ST HELENA,4,0
"PLASTC SHT, FILM, PLTS ETC",KGS,SWAZILAND,80,0
"PLASTC SHT, FILM, PLTS ETC",KGS,SWEDEN,562735,2.25
"PLASTC SHT, FILM, PLTS ETC",KGS,SWITZERLAND,367865,2.98
"PLASTC SHT, FILM, PLTS ETC",KGS,TAIWAN,14862840,41.93
"PLASTC SHT, FILM, PLTS ETC",KGS,TANZANIA REP,92,0
"PLASTC SHT, FILM, PLTS ETC",KGS,THAILAND,29206401,84.69
"PLASTC SHT, FILM, PLTS ETC",KGS,TRINIDAD,6,0
"PLASTC SHT, FILM, PLTS ETC",KGS,TURKEY,4557935,12.46
"PLASTC SHT, FILM, PLTS ETC",KGS,U ARAB EMTS,4650300,6.6
"PLASTC SHT, FILM, PLTS ETC",KGS,U K,7123084,28.25
"PLASTC SHT, FILM, PLTS ETC",KGS,U S A,49467101,169.86
"PLASTC SHT, FILM, PLTS ETC",KGS,UKRAINE,44977,0.06
"PLASTC SHT, FILM, PLTS ETC",KGS,UNSPECIFIED,595456,1.73
"PLASTC SHT, FILM, PLTS ETC",KGS,VENEZUELA,19000,0.01
"PLASTC SHT, FILM, PLTS ETC",KGS,VIETNAM SOC REP,4361528,22
"PLASTC SHT, FILM, PLTS ETC",KGS,ZAMBIA,10,0
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,ARGENTINA,NA,0
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,AUSTRALIA,NA,0.01
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,AUSTRIA,NA,0.14
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,BAHARAIN IS,NA,0
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,BANGLADESH PR,NA,0.01
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,BELGIUM,NA,0.11
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,BRAZIL,NA,0
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,BULGARIA,NA,0
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,CANADA,NA,0.02
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,CHILE,NA,0
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,CHINA P RP,NA,51.31
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,CROATIA,NA,0
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,CYPRUS,NA,0
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,CZECH REPUBLIC,NA,0.01
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,DENMARK,NA,0.01
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,EGYPT A RP,NA,0
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,FINLAND,NA,0.01
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,FR GUIANA,NA,0
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,FRANCE,NA,1.16
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,GERMANY,NA,16.16
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,GREECE,NA,0.08
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,HONG KONG,NA,1.87
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,HUNGARY,NA,0.01
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,INDONESIA,NA,0.05
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,IRAN,NA,0.01
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,IRELAND,NA,0
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,ISRAEL,NA,0.01
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,ITALY,NA,0.2
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,JAPAN,NA,15.69
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,JORDAN,NA,0
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,KOREA DP RP,NA,0
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,KOREA RP,NA,1.73
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,LUXEMBOURG,NA,0
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,MALAYSIA,NA,0.7
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,MALDIVES,NA,0
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,MEXICO,NA,0.01
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,MYANMAR,NA,0
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,NETHERLAND,NA,0.02
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,NIGERIA,NA,0
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,NORWAY,NA,0
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,OMAN,NA,0
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,PAKISTAN IR,NA,0.01
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,PHILIPPINES,NA,0
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,POLAND,NA,0.04
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,PORTUGAL,NA,0
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,ROMANIA,NA,0
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,RUSSIA,NA,0.01
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,SAUDI ARAB,NA,0
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,SERBIA,NA,0
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,SINGAPORE,NA,0.06
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,SLOVAK REP,NA,0.01
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,SLOVENIA,NA,0.04
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,SOUTH AFRICA,NA,0
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,SPAIN,NA,0.23
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,SRI LANKA DSR,NA,0
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,SWAZILAND,NA,0.01
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,SWEDEN,NA,0.03
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,SWITZERLAND,NA,0.44
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,TAIWAN,NA,0.64
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,THAILAND,NA,0.26
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,TURKEY,NA,0.05
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,U ARAB EMTS,NA,0.17
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,U K,NA,0.17
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,U S A,NA,0.7
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,UKRAINE,NA,0
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,UNSPECIFIED,NA,0.34
"STATIONRY/OFFCE, SCHOOL SUPPLY",NA,VIETNAM SOC REP,NA,0.23
OTHER PLASTIC ITEMS,NA,AUSTRALIA,NA,0.22
OTHER PLASTIC ITEMS,NA,AUSTRIA,NA,1.16
OTHER PLASTIC ITEMS,NA,BANGLADESH PR,NA,0.48
OTHER PLASTIC ITEMS,NA,BELARUS,NA,0.02
OTHER PLASTIC ITEMS,NA,BELGIUM,NA,11.84
OTHER PLASTIC ITEMS,NA,BOSNIA-HRZGOVIN,NA,0
OTHER PLASTIC ITEMS,NA,BRAZIL,NA,2.19
OTHER PLASTIC ITEMS,NA,BULGARIA,NA,0.02
OTHER PLASTIC ITEMS,NA,CAMBODIA,NA,0.02
OTHER PLASTIC ITEMS,NA,CAMEROON,NA,0
OTHER PLASTIC ITEMS,NA,CANADA,NA,0.64
OTHER PLASTIC ITEMS,NA,CHAD,NA,0
OTHER PLASTIC ITEMS,NA,CHILE,NA,0.19
OTHER PLASTIC ITEMS,NA,CHINA P RP,NA,684.11
OTHER PLASTIC ITEMS,NA,COLOMBIA,NA,0.13
OTHER PLASTIC ITEMS,NA,CROATIA,NA,0.5
OTHER PLASTIC ITEMS,NA,CYPRUS,NA,0.13
OTHER PLASTIC ITEMS,NA,CZECH REPUBLIC,NA,5.26
OTHER PLASTIC ITEMS,NA,DENMARK,NA,0.48
OTHER PLASTIC ITEMS,NA,DOMINIC REP,NA,0
OTHER PLASTIC ITEMS,NA,EGYPT A RP,NA,0
OTHER PLASTIC ITEMS,NA,ESTONIA,NA,0.03
OTHER PLASTIC ITEMS,NA,FINLAND,NA,3.27
OTHER PLASTIC ITEMS,NA,FRANCE,NA,7.01
OTHER PLASTIC ITEMS,NA,GERMANY,NA,34.49
OTHER PLASTIC ITEMS,NA,HONDURAS,NA,0.13
OTHER PLASTIC ITEMS,NA,HONG KONG,NA,7.54
OTHER PLASTIC ITEMS,NA,HUNGARY,NA,3.73
OTHER PLASTIC ITEMS,NA,INDONESIA,NA,11.06
OTHER PLASTIC ITEMS,NA,IRELAND,NA,0.13
OTHER PLASTIC ITEMS,NA,ISRAEL,NA,0.06
OTHER PLASTIC ITEMS,NA,ITALY,NA,11.17
OTHER PLASTIC ITEMS,NA,JAPAN,NA,47.9
OTHER PLASTIC ITEMS,NA,JORDAN,NA,0.02
OTHER PLASTIC ITEMS,NA,KOREA DP RP,NA,0.04
OTHER PLASTIC ITEMS,NA,KOREA RP,NA,45.39
OTHER PLASTIC ITEMS,NA,LITHUANIA,NA,0.01
OTHER PLASTIC ITEMS,NA,LUXEMBOURG,NA,0.02
OTHER PLASTIC ITEMS,NA,MACEDONIA,NA,0.01
OTHER PLASTIC ITEMS,NA,MADAGASCAR,NA,0
OTHER PLASTIC ITEMS,NA,MALAYSIA,NA,1.29
OTHER PLASTIC ITEMS,NA,MEXICO,NA,2.4
OTHER PLASTIC ITEMS,NA,MOROCCO,NA,0.01
OTHER PLASTIC ITEMS,NA,MYANMAR,NA,0.01
OTHER PLASTIC ITEMS,NA,NEPAL,NA,1
OTHER PLASTIC ITEMS,NA,NETHERLAND,NA,2.18
OTHER PLASTIC ITEMS,NA,NETHERLANDANTIL,NA,0
OTHER PLASTIC ITEMS,NA,NEW ZEALAND,NA,0.4
OTHER PLASTIC ITEMS,NA,NORWAY,NA,0
OTHER PLASTIC ITEMS,NA,OMAN,NA,0
OTHER PLASTIC ITEMS,NA,PAKISTAN IR,NA,0.53
OTHER PLASTIC ITEMS,NA,PARAGUAY,NA,0
OTHER PLASTIC ITEMS,NA,PHILIPPINES,NA,0.13
OTHER PLASTIC ITEMS,NA,POLAND,NA,0.43
OTHER PLASTIC ITEMS,NA,PORTUGAL,NA,0.37
OTHER PLASTIC ITEMS,NA,QATAR,NA,0
OTHER PLASTIC ITEMS,NA,ROMANIA,NA,0.5
OTHER PLASTIC ITEMS,NA,RUSSIA,NA,0.06
OTHER PLASTIC ITEMS,NA,SAUDI ARAB,NA,0.24
OTHER PLASTIC ITEMS,NA,SINGAPORE,NA,3.8
OTHER PLASTIC ITEMS,NA,SLOVAK REP,NA,0.42
OTHER PLASTIC ITEMS,NA,SLOVENIA,NA,0.14
OTHER PLASTIC ITEMS,NA,SOUTH AFRICA,NA,0.02
OTHER PLASTIC ITEMS,NA,SPAIN,NA,1.86
OTHER PLASTIC ITEMS,NA,SRI LANKA DSR,NA,0.31
OTHER PLASTIC ITEMS,NA,SWAZILAND,NA,0.03
OTHER PLASTIC ITEMS,NA,SWEDEN,NA,2.25
OTHER PLASTIC ITEMS,NA,SWITZERLAND,NA,3.01
OTHER PLASTIC ITEMS,NA,TAIWAN,NA,21.87
OTHER PLASTIC ITEMS,NA,THAILAND,NA,8.69
OTHER PLASTIC ITEMS,NA,TUNISIA,NA,0.03
OTHER PLASTIC ITEMS,NA,TURKEY,NA,1.08
OTHER PLASTIC ITEMS,NA,U ARAB EMTS,NA,7.8
OTHER PLASTIC ITEMS,NA,U K,NA,8.07
OTHER PLASTIC ITEMS,NA,U S A,NA,23.44
OTHER PLASTIC ITEMS,NA,UKRAINE,NA,0.43
OTHER PLASTIC ITEMS,NA,UNSPECIFIED,NA,0.29
OTHER PLASTIC ITEMS,NA,VIETNAM SOC REP,NA,8.83
IRON AND STEEL,TON,ALBANIA,20263,37.56
IRON AND STEEL,TON,ANGOLA,1375,0.37
IRON AND STEEL,TON,ARGENTINA,1003,1.13
IRON AND STEEL,TON,ARMENIA,45,0.06
IRON AND STEEL,TON,AUSTRALIA,260425,113.39
IRON AND STEEL,TON,AUSTRIA,16170,39.58
IRON AND STEEL,TON,BAHAMAS,64,0.03
IRON AND STEEL,TON,BAHARAIN IS,74911,25.23
IRON AND STEEL,TON,BANGLADESH PR,23434,23.77
IRON AND STEEL,TON,BARBADOS,147,0.05
IRON AND STEEL,TON,BELARUS,882,1.14
IRON AND STEEL,TON,BELGIUM,152507,113.67
IRON AND STEEL,TON,BENIN,41330,12.94
IRON AND STEEL,TON,BHUTAN,117153,128.7
IRON AND STEEL,TON,BOSNIA-HRZGOVIN,44,0.08
IRON AND STEEL,TON,BOTSWANA,2,0
IRON AND STEEL,TON,BRAZIL,228760,228.36
IRON AND STEEL,TON,BULGARIA,5923,7.34
IRON AND STEEL,TON,C AFRI REP,73,0.04
IRON AND STEEL,TON,CAMBODIA,0,0
IRON AND STEEL,TON,CAMEROON,875,0.26
IRON AND STEEL,TON,CANADA,110672,74.68
IRON AND STEEL,TON,CAPE VERDE IS,3978,1.15
IRON AND STEEL,TON,CHILE,29380,15.4
IRON AND STEEL,TON,CHINA P RP,2136676,1621.05
IRON AND STEEL,TON,COLOMBIA,8922,21.87
IRON AND STEEL,TON,COMOROS,1389,0.39
IRON AND STEEL,TON,CONGO D. REP.,644,0.18
IRON AND STEEL,TON,CONGO P REP,39078,11.89
IRON AND STEEL,TON,COSTA RICA,2294,0.67
IRON AND STEEL,TON,COTE D' IVOIRE,603,0.47
IRON AND STEEL,TON,CYPRUS,3717,1.29
IRON AND STEEL,TON,CZECH REPUBLIC,3381,4.67
IRON AND STEEL,TON,DENMARK,34738,21.04
IRON AND STEEL,TON,DJIBOUTI,238,0.07
IRON AND STEEL,TON,DOMINIC REP,14595,42.76
IRON AND STEEL,TON,ECUADOR,191,0.25
IRON AND STEEL,TON,EGYPT A RP,6496,6.34
IRON AND STEEL,TON,EL SALVADOR,785,0.22
IRON AND STEEL,TON,EQUTL GUINEA,8289,2.48
IRON AND STEEL,TON,ESTONIA,5212,2.54
IRON AND STEEL,TON,FIJI IS,122,0.03
IRON AND STEEL,TON,FINLAND,18004,30.79
IRON AND STEEL,TON,FRANCE,109494,134.12
IRON AND STEEL,TON,GAMBIA,14912,4.24
IRON AND STEEL,TON,GEORGIA,971,0.41
IRON AND STEEL,TON,GERMANY,214107,237.79
IRON AND STEEL,TON,GHANA,12185,5
IRON AND STEEL,TON,GREECE,10848,14.24
IRON AND STEEL,TON,GRENADA,3,0
IRON AND STEEL,TON,GUATEMALA,20,0.01
IRON AND STEEL,TON,GUINEA,42361,12.64
IRON AND STEEL,TON,GUINEA BISSAU,1794,0.52
IRON AND STEEL,TON,GUYANA,452,0.13
IRON AND STEEL,TON,HAITI,1206,0.35
IRON AND STEEL,TON,HONDURAS,24029,7.03
IRON AND STEEL,TON,HONG KONG,202837,71.49
IRON AND STEEL,TON,HUNGARY,594,0.34
IRON AND STEEL,TON,ICELAND,552,0.73
IRON AND STEEL,TON,INDONESIA,318265,298.05
IRON AND STEEL,TON,IRAN,36902,18.97
IRON AND STEEL,TON,IRELAND,5030,3.16
IRON AND STEEL,TON,ISRAEL,21493,11.16
IRON AND STEEL,TON,ITALY,59438,71.07
IRON AND STEEL,TON,JAMAICA,329,0.09
IRON AND STEEL,TON,JAPAN,1283828,1169.68
IRON AND STEEL,TON,JORDAN,3412,3.84
IRON AND STEEL,TON,KAZAKHSTAN,6385,13.28
IRON AND STEEL,TON,KENYA,3110,1.79
IRON AND STEEL,TON,KOREA DP RP,1421,1.09
IRON AND STEEL,TON,KOREA RP,2875051,2257.55
IRON AND STEEL,TON,KUWAIT,88603,34.11
IRON AND STEEL,TON,LATVIA,14404,6.31
IRON AND STEEL,TON,LEBANON,1791,2.24
IRON AND STEEL,TON,LIBERIA,14199,4.13
IRON AND STEEL,TON,LIBYA,6344,2.6
IRON AND STEEL,TON,LIECHTENSTEIN,2,0.02
IRON AND STEEL,TON,LITHUANIA,3940,1.19
IRON AND STEEL,TON,LUXEMBOURG,2559,2.65
IRON AND STEEL,TON,MACAO,99,0.03
IRON AND STEEL,TON,MACEDONIA,20658,45.16
IRON AND STEEL,TON,MADAGASCAR,254,0.07
IRON AND STEEL,TON,MALAYSIA,368192,283.26
IRON AND STEEL,TON,MALDIVES,10177,2.58
IRON AND STEEL,TON,MALI,641,0.2
IRON AND STEEL,TON,MALTA,2071,0.55
IRON AND STEEL,TON,MARSHALL ISLAND,28,0.01
IRON AND STEEL,TON,MAURITANIA,1847,0.56
IRON AND STEEL,TON,MAURITIUS,1703,0.46
IRON AND STEEL,TON,MEXICO,14000,15.99
IRON AND STEEL,TON,MOROCCO,5343,5.68
IRON AND STEEL,TON,MOZAMBIQUE,39986,11.33
IRON AND STEEL,TON,MYANMAR,4651,13.81
IRON AND STEEL,TON,NAMIBIA,8871,2.7
IRON AND STEEL,TON,NEPAL,47892,41.07
IRON AND STEEL,TON,NETHERLAND,104236,123.01
IRON AND STEEL,TON,NETHERLANDANTIL,329,0.16
IRON AND STEEL,TON,NEW CALEDONIA,4344,8.76
IRON AND STEEL,TON,NEW ZEALAND,68064,29.74
IRON AND STEEL,TON,NIGERIA,582,0.57
IRON AND STEEL,TON,NORWAY,23833,24.87
IRON AND STEEL,TON,OMAN,48303,22.47
IRON AND STEEL,TON,PANAMA REPUBLIC,197,0.07
IRON AND STEEL,TON,PARAGUAY,26882,8.54
IRON AND STEEL,TON,PERU,2421,1.37
IRON AND STEEL,TON,PHILIPPINES,30766,14.23
IRON AND STEEL,TON,POLAND,45937,30.89
IRON AND STEEL,TON,PORTUGAL,3093,3.83
IRON AND STEEL,TON,PUERTO RICO,1301,0.66
IRON AND STEEL,TON,QATAR,4045,6.77
IRON AND STEEL,TON,REUNION,30531,9.37
IRON AND STEEL,TON,ROMANIA,3412,6.39
IRON AND STEEL,TON,RUSSIA,187262,206.79
IRON AND STEEL,TON,SAUDI ARAB,35602,40.73
IRON AND STEEL,TON,SENEGAL,79126,24.57
IRON AND STEEL,TON,SERBIA,598,0.99
IRON AND STEEL,TON,SEYCHELLES,2282,0.69
IRON AND STEEL,TON,SIERRA LEONE,29838,8.68
IRON AND STEEL,TON,SINGAPORE,303282,171.3
IRON AND STEEL,TON,SLOVAK REP,652,0.84
IRON AND STEEL,TON,SLOVENIA,11742,20.99
IRON AND STEEL,TON,SOMALIA,547,0.15
IRON AND STEEL,TON,SOUTH AFRICA,404414,192.22
IRON AND STEEL,TON,SPAIN,42628,35.73
IRON AND STEEL,TON,SRI LANKA DSR,24461,7.96
IRON AND STEEL,TON,ST LUCIA,546,0.15
IRON AND STEEL,TON,SUDAN,70,0.08
IRON AND STEEL,TON,SURINAME,760,0.21
IRON AND STEEL,TON,SWEDEN,100008,125.66
